IdDon;Auteur;Intermediaire;IdBene;Beneficiaire;Statut;Nature;Lieu;Formes;Poids;Prix;Informations;Sources
108;Jean sans Peur;;650;Jean Ier de Croÿ;Seigneur de Croÿ;Etrennes;Paris;Un hanap doré couvert;17600 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
109;Jean sans Peur;;680;Gauthier de Bauffremont, dit de Ruppes;;Etrennes;Paris;Une carte dorée ;8612 estelins ob. au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
110;Jean sans Peur;;719;Elyon de Jacqueville;Ecuyer;Etrennes;Paris;Un gobelet doré;18602 estelins ob. au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
111;Jean sans Peur;;1570;Jean de Beze, dit Le Borgne de La Tremoille;;Etrennes;Paris;Une carte dorée ;8107 estelins ob. au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
112;Jean sans Peur;;1570;Jean de Beze, dit Le Borgne de La Tremoille;;Etrennes;Paris;Un hanap d'argent doré;1600 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
113;Jean sans Peur;;1779;Marguerite La Boitelle;La femme de maître Guillaume Barrault;Etrennes;Paris;6 hanaps dorés;12015 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
114;Jean sans Peur;;1779;Marguerite La Boitelle;La femme de maître Guillaume Barrault;Etrennes;Paris;Un gobelet doré;9102 estelins ob. au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
115;Jean sans Peur;;2162;Jacques de Villers;Seigneur de Villers;Etrennes;Paris;3 hanaps dorés ;2300 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
116;Jean sans Peur;;2307;Maurice de Ruilly;;Etrennes;Paris;Une croille (?) dorée;2115 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
117;Jean sans Peur;;2307;Maurice de Ruilly;;Etrennes;Paris;Une aiguière dorée;3215 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
118;Jean sans Peur;;2595;Antoine des Essarts;;Etrennes;Paris;Une bouteille d'argent doré;8202 estelins ob. au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 44 v°
119;Jean sans Peur;;2595;Antoine des Essarts;;Etrennes;Paris;Un gobelet d'argent doré;1414 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 44 v°
120;Jean sans Peur;;2650;Les Portugais au service du duc;;Etrennes;Paris;12 hanaps dorés;10000 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
121;Jean sans Peur;;2655;Les serviteurs et officiers du roi de Castille;;Etrennes;Paris;Deux bouteilles d'argent doré;16505 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 44 v°
122;Jean sans Peur;;2655;Les serviteurs et officiers du roi de Castille;Les ambassadeurs;Etrennes;Paris;6 hanaps d'argent véré;9017 estelins ob. au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 v°
123;Jean sans Peur;;2655;Les serviteurs et officiers du roi de Castille;Les ambassadeurs;Etrennes;Paris;2 aiguières d'argent véré;3117 estelins ob. au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 v°
124;Jean sans Peur;;2656;Girart ou Girard de Grantval ou Grandval;;Etrennes;Paris;Un gobelet doré;2004 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
125;Jean sans Peur;;2656;Girart ou Girard de Grantval ou Grandval;;Etrennes;Paris;Une aiguière dorée;1011 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
126;Jean sans Peur;;2657;Le confesseur du duc de Guyenne;;Etrennes;Paris;Une pinte dorée;1700 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
127;Jean sans Peur;;2657;Le confesseur du duc de Guyenne;;Etrennes;Paris;Un gobelet doré;3302 estelins ob. au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
128;Jean sans Peur;;2658;Robert de Boissay;Seigneur de Boissay;Etrennes;Paris;Un gobelet doré;2103 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
129;Jean sans Peur;;2658;Robert de Boissay;Seigneur de Boissay;Etrennes;Paris;Un gobelet doré;1717 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
130;Jean sans Peur;;2658;Robert de Boissay;Seigneur de Boissay;Etrennes;Paris;Un gobelet doré;2516 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
131;Jean sans Peur;;2659;Jacques de La Riviere;;Etrennes;Paris;2 pots dorés;2002 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
132;Jean sans Peur;;2659;Jacques de La Riviere;;Etrennes;Paris;Un hanap doré;6317 estelins ob. au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
133;Jean sans Peur;;2660;Le chancelier du duc de Guyenne;;Etrennes;Paris;6 hanaps dorés;2117 estelins ob. au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
134;Jean sans Peur;;2661;Le seigneur de Moy;;Etrennes;Paris;Deux pintes dorées;9309 estelins ob.  au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
135;Jean sans Peur;;2662;Simonnet Tarenne;;Le jour de ses noces;Paris;4 cartes dorées;25405 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 r°
136;Jean sans Peur;;2663;Philippe de Poitiers;;Etrennes;Paris;Une bouteille dorée;8207 estelins ob. au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 v°
137;Jean sans Peur;;2663;Philippe de Poitiers;;Etrennes;Paris;Un hanap doré;1515 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 45 v°
138;Jean sans Peur;;2764;Le maître des arbalétriers;Maître des arbalétriers;Etrennes;Paris;Une carte dorée ;6010 estelins au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 44 v°
139;Jean sans Peur;;2764;Le maître des arbalétriers;Maître des arbalétriers;Etrennes;Paris;Un gobelet d'argent doré;3202 estelins ob. au prix de 10 fr./marc;1120 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 44 v°
140;Jean sans Peur;;735;Louis de Damas;Seigneur de Digoine, chambellan du duc;"""Pour le servir en larmee presentement faite a Paris""";Paris;6 hanaps d'argent ciselés et dorés;11305 estelins au prix de 10 fr./marc;114 fr. 12 d. p. monn. royal;9 November 1410;ADCO, B 1560, f° 143 v°
141;Jean sans Peur;;2451;Les serviteurs et officiers de la reine de France;Une damoiselle;Le jour de ses noces;Paris;6 tasses d'argent vermeil dorées;12000 estelins au prix de 9 fr. demi/marc;114 fr. monn. royal;3 February 1413;ADCO, B 1572, f° 39 r° et 39 v°
142;Jean sans Peur;;288;Bureau de La Riviere;Comte de Dammartin;Etrennes;Paris;1 petit hanap d'or couvert et poinçonné;1407 estelins au prix de 75 fr./marc;115 fr. 15 s. 7 d. t. monn. royal;1 January 1413;ADCO, B 1572, f° 43 r°
143;Jean sans Peur;;295;Jean Fortier;Secrétaire du duc;Le jour de ses noces;Aucune mention;6 tasses d'argent + 1 aiguière d'argent;11405 estelins au prix de 75 fr./marc;115 fr. 5 s. p. monn. royal;26 July 1412;ADCO, B 1571, f° 127 v°
144;Jean sans Peur;;2426;Regnaud d'Angennes;;Etrennes;Paris;1 gobelet d'or couvert, martelé et poinçonné;1413 estelins au prix de 75 fr./marc;118 fr. 11 s. 10 d. t. monn. royal;1 January 1413;ADCO, B 1572, f° 43 r°
145;Jean sans Peur;;69;Jean Marchant;Compagnon du confesseur du duc;Pour ses étrennes;Aucune mention;Un gobelet d'argent valant 12 écus;;12 écus;1 January 1408;ADCO, B 1554, f° 123 r°
146;Jean sans Peur;;2486;La femme de Guillaume Le Tailleur;;Pour ses étrennes;Aucune mention;1 diamant;;12 écus;1 January 1409;ADCO, B 1556, f° 86 r°
147;Jean sans Peur;;2539;La soeur de Jean de Sacquespee;Trésorier du duc;Pour ses étrennes;Paris;1 diamant;;12 écus;1 January 1410;ADCO, B 1560, f° 132 r°
148;Jean sans Peur;;2543;La femme de Guillaume Le Martin;Tailleur du duc;Pour ses étrennes;Paris;1 diamant;;12 écus;1 January 1410;ADCO, B 1560, f° 132 v°
149;Jean sans Peur;;2220;Louis de France;Duc de Guyenne, Dauphin;Pour ses étrennes;Paris;1 petit diamant;;12 écus 8 s. p. monn. royal;1 January 1410;ADCO, B 1560, f° 139 r°
150;Jean sans Peur;;69;Jean Marchant;Compagnon du confesseur du duc;Pour ses étrennes de 1408;Aucune mention;1 gobelet d'argent;;12 écus d'or;14 June 1408;ADCO, B 1547, f° 123 r°
151;Jean sans Peur;;2458;Philippe de La Baume;;Aucune mention particulière;Aucune mention;1 collier en argent blanc à la devise du duc;;12 fr. 12 s. 6 d. t. monn. royal;8 June 1410;ADCO, B 1570, f° 210 r°
152;Jean sans Peur;;2408;La femme de Raoul de Niorkke (?);Secrétaire du duc;"""Le jour du baptesme dun sien enfant que mon dit seigneur tint sur les fons de baptesme et donna son nom""";Compiègne;1 aiguière d'argent doré ;2004 estelins au poids de Lille au prix de 6 l. 2 s. t. monn. royal/marc;12 fr. 8 s. t. monn. royal;24 June 1406;ADCO, B 1543, f° 136 r°
153;Jean sans Peur;;454;Marguerite de Bourgogne, de Guyenne;Duchesse de Guyenne et épouse de Louis de France;Aucune mention particulière;Chartres;1 diamant;;12 fr. monn. royal;6 March 1409;ADCO, B 1558, f° 121 r°
154;Jean sans Peur;;2616;La femme de Guillaume Bardolf;Capitaine de Calais;Aucune mention particulière;Paris;1 cornote/corvote d'argent doré et garnie de pierreries;;12 fr. monn. royal;24 March 1413;ADCO, B 1576, f° 171 v°
155;Jean sans Peur;;2622;La femme de Guyot Le Jay;;Pour ses étrennes;Aucune mention;1 diamant;;12 fr. monn. royal;1 January 1412;ADCO, B 1570, f° 215 v°
156;Jean sans Peur;;152;Regnier Pot;;Pour ses étrennes;Paris;1 lineau garni de 2 balais, 1 saphir et 3 grosses perles;;120 écus;1 January 1410;ADCO, B 1560, f° 131 v°
157;Jean sans Peur;;225;Guillaume IV de Vienne;Seigneur de Saint-Georges et de Sainte-Croix;Pour ses étrennes;Paris;1 lineau garni de 2 balais, 1 saphir et 3 grosses perles;;120 écus;1 January 1410;ADCO, B 1560, f° 131 r°
158;Jean sans Peur;;267;Roland d'Uutkerke;;Pour ses étrennes;Paris;1 lineau garni de 2 balais, 1 saphir et 3 grosses perles;;120 écus;1 January 1410;ADCO, B 1560, f° 131 v°
159;Jean sans Peur;;359;Waléran III de Luxembourg;Comte de Saint-Pol;Pour ses étrennes;Paris;1 collier d'or;;120 écus;1 January 1410;ADCO, B 1560, f° 139 r°
160;Jean sans Peur;;2549;Un ambassadeur d'Espagne;;Aucune mention particulière;Paris;1 lineau garni de 2 balais, 1 saphir et 3 perles;;120 écus;15 January 1410;ADCO, B 1560, f° 134 r°
161;Jean sans Peur;;2552;Un chevalier d'Espagne;;Lors d'une ambassade du roi d'Espagne auprès du duc;Paris;6 tasses d'argent dorées;12006 estelins au prix de 10 fr./marc;120 fr. 6 d. p. monn. royal;31 January 1410;ADCO, B 1560, f° 138 r°
162;Jean sans Peur;;2569;Frère Dominique;Hospitalier de Rhodes;"""Lequel estoit venuz devers ycellui seigneur du pais Dalemaigne pour aucunes choses secretes""";Paris;6 tasses d'argent dorées;14007 estelins au prix de 10 fr./marc;120 fr. 8 s. 9 d. t. monn. royal;14 June 1410;ADCO, B 1560, f° 138 v°
163;Jean sans Peur;;275;Regnaudin Doriac;Conseiller du duc;Etrennes;Paris;De la vaisselle;;120 fr. monn. royal;1 January 1413;ADCO, B 1572, f° 42 r° et 42 v°
164;Jean sans Peur;;731;Jean de Nielles;;Pour leurs étrennes;Paris;6 hanaps à pied + 1 aiguière d'argent doré;12 marcs (l'ensemble) au prix de 10 fr./marc;120 fr. monn. royal;1 January 1406;ADCO, B 1543, f° 133 r°
165;Jean sans Peur;;1560;Jacques de Laillier;Changeur et bourgeois de Paris;A l'occasion de de son mariage;Aucune mention;12 tasses d'argent dorées;12000 estelins au prix de 10 fr./marc;120 fr. monn. royal;22 September 1410;ADCO, B 1560, f° 142 r° et 142 v°
166;Jean sans Peur;;2350;Les serviteurs et officiers du roi de Bohême;Deux chevaliers ;Lors d'une ambassade;Paris;Des tasses et gobelets d'argent doré valant 120 fr.;15000 marcs ;120 fr. monn. royal;11 May 1408;ADCO, B 1554, f° 119 v°
167;Jean sans Peur;;2350;Les serviteurs et officiers du roi de Bohême;Deux chevaliers ;Lors de leur venue auprès de Jean sans Peur;Paris;Des tasses et gobelets d'argent doré valant 120 fr.;15000 marcs ;120 fr. monn. royal;11 May 1408;ADCO, B 1547, f° 119 v°
168;Jean sans Peur;;2350;Les serviteurs et officiers du roi de Bohême;Un écuyer;Aucune mention particulière;Aucune mention;De la vaisselle d'argent dorée;12000 estelins au prix de 10 fr./marc;120 fr. monn. royal;7 July 1412;ADCO, B 1571, f° 132 v° et 133 r°
169;Jean sans Peur;;2452;Des conseillers bisontins du duc;;Aucune mention particulière;Paris;12 tasses d'argent;15000 estelins au prix de 8 fr./marc;120 fr. monn. royal;2 March 1408;ADCO, B 1554, f° 112 v°
170;Jean sans Peur;;2508;Elisabeth de Nassau;Comtesse de Nassau;"""Aux nopces de monseigneur de Brabant, en ce present mois de juillet""";Bruxelles;1 fermail garni de trois balais, 3 perles et un saphir;;120 fr. monn. royal;21 July 1409;ADCO, B 1558, f° 116 r°
171;Jean sans Peur;;2601;Philippe de Bauffremont;Seigneur de Bauffremont;Pour ses étrennes;Paris;6 tasses d'argent doré;12000 estelins au prix de 10 fr./marc;120 fr. monn. royal;28 January 1411;ADCO, B 1560, f° 147 r°
172;Jean sans Peur;;2631;Jean de Saquainville, dit Sacquet de Blaru;Conseiller du roi et du duc de Guyenne;Aucune mention particulière;Aucune mention;6 tasses d'argent dorées;12 marcs au prix de 10 fr./marc;120 fr. monn. royal;3 March 1412;ADCO, B 1570, f° 208 v°
173;Jean sans Peur;;2654;Un patron de navire ;;"""Qui avoit amene a Lescluse de par le roy de Portugal une nef pour servir mondit seigneur se besoing""";Paris;6 tasses d'argent dorées ;12000 estelins au prix de 10 fr./marc;120 fr. monn. royal;12 January 1413;ADCO, B 1572, f° 39 v°
174;Jean sans Peur;;2350;Les serviteurs et officiers du roi de Bohême;Des habitants de Bohême;"""Lesquelz coliers mondit seigneur donna aux Bahaignois, qui vindrent avec madame de Brabant""";Paris;1 collier d'or de la devise du duc et 2 pendants;;120 fr. monn. royal (l'ensemble);26 October 1409;ADCO, B 1558, f° 123 v°
175;Jean sans Peur;;2425;Les serviteurs et officiers du duc de Bourgogne;Des chambellans;Pour leurs étrennes;Aucune mention;3 diamants;;120 fr. monn. royal (l'ensemble);1 January 1411;ADCO, B 1570, f° 211 r°
176;Jean sans Peur;;2430;Le trésorier personnel du duc;;Pour ses étrennes;Gand;6 hanaps d'argent martelés et barrés;12000 estelins au prix de 10 l. t./marc;120 l. t. monn. royal;17 February 1407;ADCO, B 1547, f° 122 v°
177;Jean sans Peur;;2456;Les serviteurs et officiers du duc de Lorraine;Six chevaliers et écuyers;"""Donnez ou mois davril derrain passe [...] au partement quil fist oudit mois davril de Paris pour aller en son pays pour ce par mandement""";Paris;6 hanaps d'argent dorés et poinçonnés;12105 estelins au prix de 10 escus/marc;121 écus 10 s. 1 d. t. monn. royal;12 May 1408;ADCO, B 1554, f° 113 r°
178;Jean sans Peur;;2425;Les serviteurs et officiers du duc de Bourgogne;Des chevaliers;Pour leurs étrennes;Aucune mention;6 diamants;;121 fr. 10 s. t. monn. royal (l'ensemble);1 January 1411;ADCO, B 1570, f° 211 r°
179;Jean sans Peur;;2350;Les serviteurs et officiers du roi de Bohême;Un chevalier, ambassadeur du roi de Bohême;"""Qui dyna avec mondit seigneur""";Paris;6 tasses d'argent dorées;12115 estelins au prix de 10 fr./marc;122 fr. 3 s. 9 d. t. monn. royal;24 June 1413;ADCO, B 1576, f° 170 r°
180;Jean sans Peur;Philippe le Bon;274;Jean de Pressy;Trésorier des guerres du roi et conseiller du duc;Pour le baptême du fils de Jean de Pressy;Aucune mention;6 tasses d'argent;;122 fr. 3 s. p. monn. royal;13 December 1412;ADCO, B 1571, f° 129 v° et 130 r°
181;Jean sans Peur;;226;Antoine de Craon;Chevalier et chambellan du duc;"""A leurs armes que ilz ont faces audit lieu de Lille oudit mois de decembre a lencontre de certains angloiz""";Paris;6 hanaps d'argent dorés (partagés);12203 estelins au prix de 10 fr./marc (l'ensemble);123 fr. 6 s. 3 d. t. monn. royal (l'ensemble);2 December 1409;ADCO, B 1558, f° 119 v° et 120 r°
182;Jean sans Peur;;286;Jean de La Tremoille;Chevalier et chambellan du duc;"""A leurs armes que ilz ont faces audit lieu de Lille oudit mois de decembre a lencontre de certains angloiz""";Paris;6 hanaps d'argent dorés (partagés);12203 estelins au prix de 10 fr./marc (l'ensemble);123 fr. 6 s. 3 d. t. monn. royal (l'ensemble);2 December 1409;ADCO, B 1558, f° 119 v° et 120 r°
183;Jean sans Peur;;2117;Tanguy III du Chastel;Chevalier;Pour ses étrennes et pour son retour de Calais où il avait combattu et où il devint chevalier;Gand;1 hanap d'argent doré;12300 estelins au prix de 10 l. t./marc;123 l. 15 s. t. monn. royal (l'ensemble);17 February 1407;ADCO, B 1547, f° 120 v°
184;Jean sans Peur;;1343;Charles de Savoisy;;Pour ses étrennes;Paris;1 collier d'or;;125 écus;1 January 1410;ADCO, B 1560, f° 139 r°
185;Jean sans Peur;;2517;Les serviteurs et officiers du pape;Un ambassadeur;Lors d'une ambassade auprès du duc à Paris;Paris;6 hanaps d'argent vérés et martelés ;14610 estelins au prix de 8 fr. demi/marc;125 fr. 18 s. 1 d. t. monn. royal;5 September 1409;ADCO, B 1558, f° 117 v°
186;Jean sans Peur;;2350;Les serviteurs et officiers du roi de Bohême;Un chevalier et un écuyer allemands, ambassadeurs du roi de Bohême;Lors d'une ambassade;Paris;2 hanaps d'argent dorés + 2 aiguières d'argent dorées;12415 estelins au prix de 10 fr./marc;125 fr. 18 s. 9 d. t. monn. royal;4 October 1407;ADCO, B 1554, f° 112 v°
187;Jean sans Peur;;677;Baudouin, dit Beaugois d'Ailly;Vidame d'Amiens, conseiller et chambellan du duc;Aucune mention particulière;Paris;2 grandes bouteilles d'argent dorées;12407 estelins au prix de 10 fr./marc;125 fr. 8 s. 9 d. t. monn. royal;31 October 1410;ADCO, B 1560, f° 142 r°
188;Jean sans Peur;;293;Jean de Chevenon;Ecuyer, conseiller et chambellan du duc;Etrennes;Amiens;12 tasses (partagées);18000 estelins au prix de 6 fr. 4 quars/marc;125 fr. demi monn. royal;28 January 1408;ADCO, B 1554, f° 93 r°
189;Jean sans Peur;;636;Pierre de La Viefville;Chevalier, conseiller et chambellan du duc;Etrennes;Amiens;12 tasses (partagées);18000 estelins au prix de 6 fr. 4 quars/marc;125 fr. demi monn. royal;28 January 1408;ADCO, B 1554, f° 93 r°
190;Jean sans Peur;;2638;Massiot Le Maire;Valet de chambre du roi;Le jour de ses noces;Aucune mention;6 tasses d'argent;12425 estelins au prix de 10 fr./marc;125 fr. monn. royal;26 July 1412;ADCO, B 1571, f° 127 v°
191;Jean sans Peur;;204;Jacques de Courtiambles;;Pour ses étrennes;Gand;6 gobelets d'argent verrés et martelés;12606 estelins au prix de 10 l. t./marc;127 l. 18 s. 1 d. t. monn. royal;17 February 1407;ADCO, B 1547, f° 122 r° et 122 v°
192;Jean sans Peur;;559;Adolphe II de Clèves;Comte de Clèves et de La Marck;Aucune mention particulière;Paris;1 hanap d'or couvert;1708 estelins au prix de 67 fr. demi/marc;129 fr. 10 s. 4 d. t. monn. royal;30 March 1407;ADCO, B 1554, f° 112 r°
